ticker,final_sector_code,final_sector_name,classification_date,krx_industry_name
290520,05,조선/기계/산업재,2026-05-06,기계·장비
001000,12,건설/부동산,2026-05-06,부동산
025870,09,소비재/유통,2026-05-06,유통
215600,99,기타,2026-05-06,일반서비스
065350,01,반도체/IT하드웨어,2026-05-06,전기·전자
416180,02,자동차/운송장비,2026-05-06,운송장비·부품
162300,04,철강금속,2026-05-06,금속
002800,07,헬스케어,2026-05-06,제약
472220,06,금융,2026-05-06,금융
0091W0,06,금융,2026-05-06,금융
017000,12,건설/부동산,2026-05-06,건설
012790,07,헬스케어,2026-05-06,제약
138070,04,철강금속,2026-05-06,금속
226330,08,인터넷/게임/SW,2026-05-06,IT 서비스
452980,06,금융,2026-05-06,금융
474660,06,금융,2026-05-06,금융
474930,06,금융,2026-05-06,금융
487360,06,금융,2026-05-06,금융
487830,06,금융,2026-05-06,금융
496070,06,금융,2026-05-06,금융
0130D0,06,금융,2026-05-06,금융
0129K0,06,금융,2026-05-06,금융
056700,03,2차전지/화학/소재,2026-05-06,화학
187270,01,반도체/IT하드웨어,2026-05-06,전기·전자
095190,04,철강금속,2026-05-06,금속
243840,01,반도체/IT하드웨어,2026-05-06,전기·전자
257720,09,소비재/유통,2026-05-06,유통
222800,01,반도체/IT하드웨어,2026-05-06,전기·전자
036710,99,기타,2026-05-06,일반서비스
444530,08,인터넷/게임/SW,2026-05-06,IT 서비스
234030,01,반도체/IT하드웨어,2026-05-06,전기·전자
160980,05,조선/기계/산업재,2026-05-06,기계·장비
356890,08,인터넷/게임/SW,2026-05-06,IT 서비스
217330,99,기타,2026-05-06,일반서비스
208640,08,인터넷/게임/SW,2026-05-06,IT 서비스
222420,03,2차전지/화학/소재,2026-05-06,비금속
037760,04,철강금속,2026-05-06,금속
081180,05,조선/기계/산업재,2026-05-06,기계·장비
099320,02,자동차/운송장비,2026-05-06,운송장비·부품
049960,07,헬스케어,2026-05-06,제약
088280,01,반도체/IT하드웨어,2026-05-06,전기·전자
050890,01,반도체/IT하드웨어,2026-05-06,전기·전자
394800,99,기타,2026-05-06,일반서비스
177900,01,반도체/IT하드웨어,2026-05-06,전기·전자
475400,05,조선/기계/산업재,2026-05-06,기계·장비
109670,09,소비재/유통,2026-05-06,섬유·의류
066790,08,인터넷/게임/SW,2026-05-06,오락·문화
222080,05,조선/기계/산업재,2026-05-06,기계·장비
352480,03,2차전지/화학/소재,2026-05-06,화학
264660,05,조선/기계/산업재,2026-05-06,기계·장비
352700,03,2차전지/화학/소재,2026-05-06,화학
458870,07,헬스케어,2026-05-06,의료·정밀기기
297090,05,조선/기계/산업재,2026-05-06,기계·장비
900120,06,금융,2026-05-06,금융
359090,99,기타,2026-05-06,일반서비스
115530,01,반도체/IT하드웨어,2026-05-06,전기·전자
388210,01,반도체/IT하드웨어,2026-05-06,전기·전자
115480,07,헬스케어,2026-05-06,의료·정밀기기
376290,01,반도체/IT하드웨어,2026-05-06,전기·전자
189330,08,인터넷/게임/SW,2026-05-06,IT 서비스
096530,07,헬스케어,2026-05-06,제약
101240,03,2차전지/화학/소재,2026-05-06,화학
060590,07,헬스케어,2026-05-06,제약
260930,03,2차전지/화학/소재,2026-05-06,화학
413630,03,2차전지/화학/소재,2026-05-06,화학
013990,09,소비재/유통,2026-05-06,유통
123860,01,반도체/IT하드웨어,2026-05-06,전기·전자
025980,99,기타,2026-05-06,일반서비스
0015N0,03,2차전지/화학/소재,2026-05-06,화학
125210,01,반도체/IT하드웨어,2026-05-06,전기·전자
357580,01,반도체/IT하드웨어,2026-05-06,전기·전자
052710,01,반도체/IT하드웨어,2026-05-06,전기·전자
074430,07,헬스케어,2026-05-06,제약
092040,10,음식료,2026-05-06,음식료·담배
083930,05,조선/기계/산업재,2026-05-06,기계·장비
149950,01,반도체/IT하드웨어,2026-05-06,전기·전자
036010,01,반도체/IT하드웨어,2026-05-06,전기·전자
050860,05,조선/기계/산업재,2026-05-06,기계·장비
136410,03,2차전지/화학/소재,2026-05-06,화학
246720,07,헬스케어,2026-05-06,제약
450950,07,헬스케어,2026-05-06,의료·정밀기기
067390,02,자동차/운송장비,2026-05-06,운송장비·부품
159010,05,조선/기계/산업재,2026-05-06,기계·장비
127710,08,인터넷/게임/SW,2026-05-06,IT 서비스
154030,10,음식료,2026-05-06,농업 임업 및 어업
227610,03,2차전지/화학/소재,2026-05-06,화학
331740,08,인터넷/게임/SW,2026-05-06,IT 서비스
143160,01,반도체/IT하드웨어,2026-05-06,전기·전자
054800,99,기타,2026-05-06,일반서비스
332370,01,반도체/IT하드웨어,2026-05-06,전기·전자
066430,09,소비재/유통,2026-05-06,유통
339950,99,기타,2026-05-06,일반서비스
469750,05,조선/기계/산업재,2026-05-06,기계·장비
460470,07,헬스케어,2026-05-06,의료·정밀기기
099190,07,헬스케어,2026-05-06,의료·정밀기기
461300,08,인터넷/게임/SW,2026-05-06,IT 서비스
289010,08,인터넷/게임/SW,2026-05-06,오락·문화
214430,01,반도체/IT하드웨어,2026-05-06,전기·전자
040910,05,조선/기계/산업재,2026-05-06,기계·장비
368600,01,반도체/IT하드웨어,2026-05-06,전기·전자
456010,01,반도체/IT하드웨어,2026-05-06,전기·전자
052860,01,반도체/IT하드웨어,2026-05-06,전기·전자
464500,01,반도체/IT하드웨어,2026-05-06,전기·전자
212710,01,반도체/IT하드웨어,2026-05-06,전기·전자
038880,01,반도체/IT하드웨어,2026-05-06,전기·전자
307180,01,반도체/IT하드웨어,2026-05-06,전기·전자
101390,01,반도체/IT하드웨어,2026-05-06,전기·전자
493280,99,기타,2026-05-06,일반서비스
461030,99,기타,2026-05-06,일반서비스
451220,05,조선/기계/산업재,2026-05-06,기계·장비
090150,02,자동차/운송장비,2026-05-06,운송장비·부품
031310,08,인터넷/게임/SW,2026-05-06,통신
462980,08,인터넷/게임/SW,2026-05-06,IT 서비스
185490,99,기타,2026-05-06,일반서비스
059100,01,반도체/IT하드웨어,2026-05-06,전기·전자
262840,08,인터넷/게임/SW,2026-05-06,IT 서비스
175250,03,2차전지/화학/소재,2026-05-06,화학
052460,08,인터넷/게임/SW,2026-05-06,IT 서비스
119830,99,기타,2026-05-06,일반서비스
052770,08,인터넷/게임/SW,2026-05-06,IT 서비스
124500,08,인터넷/게임/SW,2026-05-06,IT 서비스
010280,08,인터넷/게임/SW,2026-05-06,IT 서비스
232830,08,인터넷/게임/SW,2026-05-06,IT 서비스
372800,08,인터넷/게임/SW,2026-05-06,IT 서비스
084850,01,반도체/IT하드웨어,2026-05-06,전기·전자
309710,07,헬스케어,2026-05-06,제약
114840,03,2차전지/화학/소재,2026-05-06,화학
027360,06,금융,2026-05-06,금융
032080,09,소비재/유통,2026-05-06,섬유·의류
013310,02,자동차/운송장비,2026-05-06,운송장비·부품
059120,01,반도체/IT하드웨어,2026-05-06,전기·전자
0007C0,08,인터넷/게임/SW,2026-05-06,IT 서비스
203690,03,2차전지/화학/소재,2026-05-06,종이·목재
158430,08,인터넷/게임/SW,2026-05-06,IT 서비스
200350,08,인터넷/게임/SW,2026-05-06,오락·문화
321820,08,인터넷/게임/SW,2026-05-06,오락·문화
001540,07,헬스케어,2026-05-06,제약
053800,08,인터넷/게임/SW,2026-05-06,IT 서비스
065660,09,소비재/유통,2026-05-06,유통
297570,01,반도체/IT하드웨어,2026-05-06,전기·전자
260660,07,헬스케어,2026-05-06,제약
354320,04,철강금속,2026-05-06,금속
361570,08,인터넷/게임/SW,2026-05-06,오락·문화
131370,08,인터넷/게임/SW,2026-05-06,IT 서비스
140670,01,반도체/IT하드웨어,2026-05-06,전기·전자
096610,01,반도체/IT하드웨어,2026-05-06,전기·전자
061040,01,반도체/IT하드웨어,2026-05-06,전기·전자
148250,01,반도체/IT하드웨어,2026-05-06,전기·전자
123010,01,반도체/IT하드웨어,2026-05-06,전기·전자
476830,99,기타,2026-05-06,일반서비스
347860,08,인터넷/게임/SW,2026-05-06,IT 서비스
196170,99,기타,2026-05-06,일반서비스
123750,02,자동차/운송장비,2026-05-06,운송장비·부품
459550,01,반도체/IT하드웨어,2026-05-06,전기·전자
085810,08,인터넷/게임/SW,2026-05-06,IT 서비스
043100,07,헬스케어,2026-05-06,의료·정밀기기
117670,01,반도체/IT하드웨어,2026-05-06,전기·전자
314140,07,헬스케어,2026-05-06,제약
291650,99,기타,2026-05-06,일반서비스
293780,99,기타,2026-05-06,일반서비스
310200,08,인터넷/게임/SW,2026-05-06,오락·문화
179530,07,헬스케어,2026-05-06,제약
397810,99,기타,2026-05-06,일반서비스
900100,09,소비재/유통,2026-05-06,유통
0011A0,01,반도체/IT하드웨어,2026-05-06,전기·전자
052790,08,인터넷/게임/SW,2026-05-06,IT 서비스
290740,01,반도체/IT하드웨어,2026-05-06,전기·전자
238090,03,2차전지/화학/소재,2026-05-06,화학
138360,05,조선/기계/산업재,2026-05-06,기계·장비
092600,01,반도체/IT하드웨어,2026-05-06,전기·전자
129890,01,반도체/IT하드웨어,2026-05-06,전기·전자
174900,07,헬스케어,2026-05-06,제약
109960,09,소비재/유통,2026-05-06,유통
270520,99,기타,2026-05-06,일반서비스
255440,05,조선/기계/산업재,2026-05-06,기계·장비
030960,08,인터넷/게임/SW,2026-05-06,출판·매체복제
102120,01,반도체/IT하드웨어,2026-05-06,전기·전자
238120,07,헬스케어,2026-05-06,의료·정밀기기
019990,05,조선/기계/산업재,2026-05-06,기계·장비
435570,10,음식료,2026-05-06,음식료·담배
270660,01,반도체/IT하드웨어,2026-05-06,전기·전자
038680,08,인터넷/게임/SW,2026-05-06,IT 서비스
217480,03,2차전지/화학/소재,2026-05-06,화학
121890,01,반도체/IT하드웨어,2026-05-06,전기·전자
304360,07,헬스케어,2026-05-06,제약
389500,05,조선/기계/산업재,2026-05-06,기계·장비
042110,01,반도체/IT하드웨어,2026-05-06,전기·전자
065420,03,2차전지/화학/소재,2026-05-06,화학
103230,05,조선/기계/산업재,2026-05-06,기계·장비
260970,10,음식료,2026-05-06,음식료·담배
101490,01,반도체/IT하드웨어,2026-05-06,전기·전자
095910,01,반도체/IT하드웨어,2026-05-06,전기·전자
275630,08,인터넷/게임/SW,2026-05-06,IT 서비스
031330,09,소비재/유통,2026-05-06,유통
060540,07,헬스케어,2026-05-06,의료·정밀기기
056190,05,조선/기계/산업재,2026-05-06,기계·장비
0008Z0,01,반도체/IT하드웨어,2026-05-06,전기·전자
246250,99,기타,2026-05-06,일반서비스
041510,08,인터넷/게임/SW,2026-05-06,오락·문화
460870,03,2차전지/화학/소재,2026-05-06,비금속
464080,07,헬스케어,2026-05-06,의료·정밀기기
109610,04,철강금속,2026-05-06,금속
365330,04,철강금속,2026-05-06,금속
306040,09,소비재/유통,2026-05-06,섬유·의류
398120,07,헬스케어,2026-05-06,의료·정밀기기
472230,06,금융,2026-05-06,금융
473000,06,금융,2026-05-06,금융
473950,06,금융,2026-05-06,금융
475660,03,2차전지/화학/소재,2026-05-06,화학
096630,01,반도체/IT하드웨어,2026-05-06,전기·전자
069510,01,반도체/IT하드웨어,2026-05-06,전기·전자
488280,08,인터넷/게임/SW,2026-05-06,IT 서비스
234300,08,인터넷/게임/SW,2026-05-06,IT 서비스
039440,05,조선/기계/산업재,2026-05-06,기계·장비
098660,09,소비재/유통,2026-05-06,섬유·의류
052020,09,소비재/유통,2026-05-06,유통
237690,07,헬스케어,2026-05-06,제약
458350,99,기타,2026-05-06,일반서비스
050760,03,2차전지/화학/소재,2026-05-06,화학
288620,01,반도체/IT하드웨어,2026-05-06,전기·전자
443670,08,인터넷/게임/SW,2026-05-06,IT 서비스
317830,05,조선/기계/산업재,2026-05-06,기계·장비
058610,01,반도체/IT하드웨어,2026-05-06,전기·전자
043340,05,조선/기계/산업재,2026-05-06,기계·장비
163280,05,조선/기계/산업재,2026-05-06,기계·장비
200710,01,반도체/IT하드웨어,2026-05-06,전기·전자
475580,99,기타,2026-05-06,기타제조
096690,01,반도체/IT하드웨어,2026-05-06,전기·전자
298380,07,헬스케어,2026-05-06,제약
203400,99,기타,2026-05-06,일반서비스
195990,05,조선/기계/산업재,2026-05-06,기계·장비
003800,99,기타,2026-05-06,기타제조
088800,01,반도체/IT하드웨어,2026-05-06,전기·전자
241840,08,인터넷/게임/SW,2026-05-06,오락·문화
364950,05,조선/기계/산업재,2026-05-06,기계·장비
453860,03,2차전지/화학/소재,2026-05-06,화학
312610,04,철강금속,2026-05-06,금속
172670,01,반도체/IT하드웨어,2026-05-06,전기·전자
481070,09,소비재/유통,2026-05-06,유통
060900,11,에너지/유틸리티,2026-05-06,전기·가스·수도
445090,01,반도체/IT하드웨어,2026-05-06,전기·전자
295310,04,철강금속,2026-05-06,금속
072990,99,기타,2026-05-06,일반서비스
044990,01,반도체/IT하드웨어,2026-05-06,전기·전자
239610,10,음식료,2026-05-06,음식료·담배
036170,01,반도체/IT하드웨어,2026-05-06,전기·전자
462020,06,금융,2026-05-06,금융
477340,06,금융,2026-05-06,금융
148930,04,철강금속,2026-05-06,금속
044780,05,조선/기계/산업재,2026-05-06,기계·장비
357230,10,음식료,2026-05-06,음식료·담배
355690,01,반도체/IT하드웨어,2026-05-06,전기·전자
071670,05,조선/기계/산업재,2026-05-06,기계·장비
045660,05,조선/기계/산업재,2026-05-06,기계·장비
224110,01,반도체/IT하드웨어,2026-05-06,전기·전자
021080,06,금융,2026-05-06,금융
200470,01,반도체/IT하드웨어,2026-05-06,전기·전자
262260,01,반도체/IT하드웨어,2026-05-06,전기·전자
397030,99,기타,2026-05-06,일반서비스
0009K0,99,기타,2026-05-06,일반서비스
230240,01,반도체/IT하드웨어,2026-05-06,전기·전자
159910,03,2차전지/화학/소재,2026-05-06,화학
230360,99,기타,2026-05-06,일반서비스
097780,02,자동차/운송장비,2026-05-06,운송장비·부품
038870,99,기타,2026-05-06,일반서비스
448280,99,기타,2026-05-06,일반서비스
101360,01,반도체/IT하드웨어,2026-05-06,전기·전자
128540,02,자동차/운송장비,2026-05-06,운송장비·부품
086520,06,금융,2026-05-06,금융
247540,01,반도체/IT하드웨어,2026-05-06,전기·전자
383310,03,2차전지/화학/소재,2026-05-06,화학
038110,02,자동차/운송장비,2026-05-06,운송장비·부품
073540,01,반도체/IT하드웨어,2026-05-06,전기·전자
064850,08,인터넷/게임/SW,2026-05-06,IT 서비스
036810,01,반도체/IT하드웨어,2026-05-06,전기·전자
173940,08,인터넷/게임/SW,2026-05-06,오락·문화
083500,05,조선/기계/산업재,2026-05-06,기계·장비
317530,08,인터넷/게임/SW,2026-05-06,오락·문화
054940,12,건설/부동산,2026-05-06,건설
950130,07,헬스케어,2026-05-06,제약
373110,07,헬스케어,2026-05-06,제약
205100,08,인터넷/게임/SW,2026-05-06,IT 서비스
356680,08,인터넷/게임/SW,2026-05-06,IT 서비스
070300,08,인터넷/게임/SW,2026-05-06,IT 서비스
317770,01,반도체/IT하드웨어,2026-05-06,전기·전자
373200,99,기타,2026-05-06,기타제조
069920,09,소비재/유통,2026-05-06,유통
092870,05,조선/기계/산업재,2026-05-06,기계·장비
317870,99,기타,2026-05-06,기타제조
067570,02,자동차/운송장비,2026-05-06,운송장비·부품
0004V0,04,철강금속,2026-05-06,금속
236810,99,기타,2026-05-06,일반서비스
333620,01,반도체/IT하드웨어,2026-05-06,전기·전자
101400,01,반도체/IT하드웨어,2026-05-06,전기·전자
475230,04,철강금속,2026-05-06,금속
451700,06,금융,2026-05-06,금융
466910,06,금융,2026-05-06,금융
481890,06,금융,2026-05-06,금융
0054V0,06,금융,2026-05-06,금융
0130H0,06,금융,2026-05-06,금융
265740,03,2차전지/화학/소재,2026-05-06,화학
354200,99,기타,2026-05-06,일반서비스
455900,05,조선/기계/산업재,2026-05-06,기계·장비
419080,05,조선/기계/산업재,2026-05-06,기계·장비
183490,07,헬스케어,2026-05-06,제약
182400,07,헬스케어,2026-05-06,제약
348370,03,2차전지/화학/소재,2026-05-06,화학
069410,08,인터넷/게임/SW,2026-05-06,IT 서비스
227950,05,조선/기계/산업재,2026-05-06,기계·장비
291230,99,기타,2026-05-06,일반서비스
048830,03,2차전지/화학/소재,2026-05-06,화학
096870,01,반도체/IT하드웨어,2026-05-06,전기·전자
290650,07,헬스케어,2026-05-06,제약
156100,07,헬스케어,2026-05-06,의료·정밀기기
0041J0,06,금융,2026-05-06,금융
073110,01,반도체/IT하드웨어,2026-05-06,전기·전자
083310,05,조선/기계/산업재,2026-05-06,기계·장비
037950,01,반도체/IT하드웨어,2026-05-06,전기·전자
489500,03,2차전지/화학/소재,2026-05-06,화학
170920,03,2차전지/화학/소재,2026-05-06,화학
058630,08,인터넷/게임/SW,2026-05-06,IT 서비스
226590,01,반도체/IT하드웨어,2026-05-06,전기·전자
058970,08,인터넷/게임/SW,2026-05-06,IT 서비스
169330,99,기타,2026-05-06,일반서비스
373170,08,인터넷/게임/SW,2026-05-06,IT 서비스
179290,07,헬스케어,2026-05-06,의료·정밀기기
009780,10,음식료,2026-05-06,음식료·담배
123040,02,자동차/운송장비,2026-05-06,운송장비·부품
432980,07,헬스케어,2026-05-06,제약
007820,05,조선/기계/산업재,2026-05-06,기계·장비
347890,07,헬스케어,2026-05-06,의료·정밀기기
413390,05,조선/기계/산업재,2026-05-06,기계·장비
032790,09,소비재/유통,2026-05-06,유통
033160,01,반도체/IT하드웨어,2026-05-06,전기·전자
033310,01,반도체/IT하드웨어,2026-05-06,전기·전자
259630,05,조선/기계/산업재,2026-05-06,기계·장비
105550,01,반도체/IT하드웨어,2026-05-06,전기·전자
060850,08,인터넷/게임/SW,2026-05-06,IT 서비스
143540,05,조선/기계/산업재,2026-05-06,기계·장비
265560,02,자동차/운송장비,2026-05-06,운송장비·부품
036000,08,인터넷/게임/SW,2026-05-06,오락·문화
250930,03,2차전지/화학/소재,2026-05-06,화학
053280,09,소비재/유통,2026-05-06,유통
122640,05,조선/기계/산업재,2026-05-06,기계·장비
476040,99,기타,2026-05-06,일반서비스
900300,06,금융,2026-05-06,금융
045060,03,2차전지/화학/소재,2026-05-06,화학
192410,01,반도체/IT하드웨어,2026-05-06,전기·전자
080520,01,반도체/IT하드웨어,2026-05-06,전기·전자
039830,99,기타,2026-05-06,일반서비스
322310,05,조선/기계/산업재,2026-05-06,기계·장비
046120,99,기타,2026-05-06,일반서비스
475830,07,헬스케어,2026-05-06,제약
014940,05,조선/기계/산업재,2026-05-06,기계·장비
065500,02,자동차/운송장비,2026-05-06,운송장비·부품
010470,99,기타,2026-05-06,일반서비스
417860,08,인터넷/게임/SW,2026-05-06,IT 서비스
352910,08,인터넷/게임/SW,2026-05-06,IT 서비스
053980,08,인터넷/게임/SW,2026-05-06,IT 서비스
036220,07,헬스케어,2026-05-06,의료·정밀기기
052420,03,2차전지/화학/소재,2026-05-06,화학
052300,09,소비재/유통,2026-05-06,유통
039200,07,헬스케어,2026-05-06,제약
226400,07,헬스케어,2026-05-06,의료·정밀기기
031510,02,자동차/운송장비,2026-05-06,운송장비·부품
342870,09,소비재/유통,2026-05-06,유통
368970,10,음식료,2026-05-06,음식료·담배
138080,01,반도체/IT하드웨어,2026-05-06,전기·전자
080580,01,반도체/IT하드웨어,2026-05-06,전기·전자
067170,02,자동차/운송장비,2026-05-06,운송장비·부품
353590,09,소비재/유통,2026-05-06,유통
173130,08,인터넷/게임/SW,2026-05-06,IT 서비스
440320,08,인터넷/게임/SW,2026-05-06,IT 서비스
049480,08,인터넷/게임/SW,2026-05-06,IT 서비스
394280,08,인터넷/게임/SW,2026-05-06,IT 서비스
476060,99,기타,2026-05-06,일반서비스
382150,99,기타,2026-05-06,일반서비스
244460,07,헬스케어,2026-05-06,제약
226950,99,기타,2026-05-06,일반서비스
057540,07,헬스케어,2026-05-06,의료·정밀기기
131030,07,헬스케어,2026-05-06,제약
082210,07,헬스케어,2026-05-06,의료·정밀기기
109080,01,반도체/IT하드웨어,2026-05-06,전기·전자
380540,01,반도체/IT하드웨어,2026-05-06,전기·전자
153710,07,헬스케어,2026-05-06,제약
432430,08,인터넷/게임/SW,2026-05-06,오락·문화
338840,99,기타,2026-05-06,일반서비스
122990,01,반도체/IT하드웨어,2026-05-06,전기·전자
232140,05,조선/기계/산업재,2026-05-06,기계·장비
112290,03,2차전지/화학/소재,2026-05-06,화학
065530,08,인터넷/게임/SW,2026-05-06,통신
067900,99,기타,2026-05-06,일반서비스
007530,04,철강금속,2026-05-06,금속
155650,01,반도체/IT하드웨어,2026-05-06,전기·전자
273640,01,반도체/IT하드웨어,2026-05-06,전기·전자
251370,03,2차전지/화학/소재,2026-05-06,화학
209640,05,조선/기계/산업재,2026-05-06,기계·장비
096250,08,인터넷/게임/SW,2026-05-06,IT 서비스
273060,99,기타,2026-05-06,일반서비스
019210,04,철강금속,2026-05-06,금속
122870,08,인터넷/게임/SW,2026-05-06,오락·문화
079000,03,2차전지/화학/소재,2026-05-06,화학
403490,10,음식료,2026-05-06,음식료·담배
032820,01,반도체/IT하드웨어,2026-05-06,전기·전자
041190,06,금융,2026-05-06,금융
115440,01,반도체/IT하드웨어,2026-05-06,전기·전자
046970,09,소비재/유통,2026-05-06,유통
082850,10,음식료,2026-05-06,음식료·담배
215360,02,자동차/운송장비,2026-05-06,운송장비·부품
072470,02,자동차/운송장비,2026-05-06,운송장비·부품
073560,10,음식료,2026-05-06,음식료·담배
037400,09,소비재/유통,2026-05-06,유통
153490,01,반도체/IT하드웨어,2026-05-06,전기·전자
101170,05,조선/기계/산업재,2026-05-06,기계·장비
103840,10,음식료,2026-05-06,음식료·담배
101970,04,철강금속,2026-05-06,금속
046940,12,건설/부동산,2026-05-06,건설
215380,99,기타,2026-05-06,일반서비스
065680,01,반도체/IT하드웨어,2026-05-06,전기·전자
018620,07,헬스케어,2026-05-06,제약
457550,99,기타,2026-05-06,일반서비스
396470,05,조선/기계/산업재,2026-05-06,기계·장비
307280,07,헬스케어,2026-05-06,제약
032940,09,소비재/유통,2026-05-06,유통
240810,05,조선/기계/산업재,2026-05-06,기계·장비
074600,03,2차전지/화학/소재,2026-05-06,비금속
104830,03,2차전지/화학/소재,2026-05-06,화학
014190,09,소비재/유통,2026-05-06,유통
217820,05,조선/기계/산업재,2026-05-06,기계·장비
030530,03,2차전지/화학/소재,2026-05-06,화학
012620,04,철강금속,2026-05-06,금속
136150,05,조선/기계/산업재,2026-05-06,기계·장비
382840,05,조선/기계/산업재,2026-05-06,기계·장비
336570,07,헬스케어,2026-05-06,의료·정밀기기
376980,08,인터넷/게임/SW,2026-05-06,IT 서비스
008370,03,2차전지/화학/소재,2026-05-06,화학
008290,09,소비재/유통,2026-05-06,섬유·의류
101160,01,반도체/IT하드웨어,2026-05-06,전기·전자
336060,08,인터넷/게임/SW,2026-05-06,IT 서비스
095270,07,헬스케어,2026-05-06,의료·정밀기기
289930,01,반도체/IT하드웨어,2026-05-06,전기·전자
065950,09,소비재/유통,2026-05-06,섬유·의류
076080,12,건설/부동산,2026-05-06,건설
043590,01,반도체/IT하드웨어,2026-05-06,전기·전자
196700,03,2차전지/화학/소재,2026-05-06,화학
069080,08,인터넷/게임/SW,2026-05-06,IT 서비스
053580,08,인터넷/게임/SW,2026-05-06,IT 서비스
479960,01,반도체/IT하드웨어,2026-05-06,전기·전자
044340,01,반도체/IT하드웨어,2026-05-06,전기·전자
330350,07,헬스케어,2026-05-06,제약
348350,07,헬스케어,2026-05-06,의료·정밀기기
112040,08,인터넷/게임/SW,2026-05-06,IT 서비스
101730,08,인터넷/게임/SW,2026-05-06,IT 서비스
123420,08,인터넷/게임/SW,2026-05-06,IT 서비스
065370,08,인터넷/게임/SW,2026-05-06,IT 서비스
038620,09,소비재/유통,2026-05-06,유통
299900,08,인터넷/게임/SW,2026-05-06,오락·문화
036090,05,조선/기계/산업재,2026-05-06,기계·장비
459100,01,반도체/IT하드웨어,2026-05-06,전기·전자
136540,08,인터넷/게임/SW,2026-05-06,IT 서비스
097800,01,반도체/IT하드웨어,2026-05-06,전기·전자
192390,04,철강금속,2026-05-06,금속
335870,09,소비재/유통,2026-05-06,유통
900340,06,금융,2026-05-06,금융
036200,05,조선/기계/산업재,2026-05-06,기계·장비
018000,05,조선/기계/산업재,2026-05-06,기계·장비
203450,01,반도체/IT하드웨어,2026-05-06,전기·전자
011320,02,자동차/운송장비,2026-05-06,운송장비·부품
086390,05,조선/기계/산업재,2026-05-06,기계·장비
241690,02,자동차/운송장비,2026-05-06,운송장비·부품
142210,09,소비재/유통,2026-05-06,유통
389680,08,인터넷/게임/SW,2026-05-06,IT 서비스
088340,08,인터넷/게임/SW,2026-05-06,IT 서비스
048430,01,반도체/IT하드웨어,2026-05-06,전기·전자
206650,07,헬스케어,2026-05-06,제약
089850,08,인터넷/게임/SW,2026-05-06,IT 서비스
084440,08,인터넷/게임/SW,2026-05-06,IT 서비스
264450,01,반도체/IT하드웨어,2026-05-06,전기·전자
078070,06,금융,2026-05-06,금융
024800,05,조선/기계/산업재,2026-05-06,운송·창고
054930,99,기타,2026-05-06,일반서비스
069330,01,반도체/IT하드웨어,2026-05-06,전기·전자
049520,01,반도체/IT하드웨어,2026-05-06,전기·전자
473050,06,금융,2026-05-06,금융
474490,06,금융,2026-05-06,금융
493790,06,금융,2026-05-06,금융
263770,04,철강금속,2026-05-06,금속
388720,05,조선/기계/산업재,2026-05-06,기계·장비
340930,05,조선/기계/산업재,2026-05-06,기계·장비
023410,03,2차전지/화학/소재,2026-05-06,비금속
056080,05,조선/기계/산업재,2026-05-06,기계·장비
468760,06,금융,2026-05-06,금융
488060,06,금융,2026-05-06,금융
0105P0,06,금융,2026-05-06,금융
084370,05,조선/기계/산업재,2026-05-06,기계·장비
240600,04,철강금속,2026-05-06,금속
179900,01,반도체/IT하드웨어,2026-05-06,전기·전자
263050,07,헬스케어,2026-05-06,제약
191410,01,반도체/IT하드웨어,2026-05-06,전기·전자
372170,05,조선/기계/산업재,2026-05-06,기계·장비
146060,04,철강금속,2026-05-06,금속
039020,03,2차전지/화학/소재,2026-05-06,종이·목재
067920,08,인터넷/게임/SW,2026-05-06,IT 서비스
044960,09,소비재/유통,2026-05-06,유통
303530,08,인터넷/게임/SW,2026-05-06,IT 서비스
302430,05,조선/기계/산업재,2026-05-06,기계·장비
462350,02,자동차/운송장비,2026-05-06,운송장비·부품
274400,08,인터넷/게임/SW,2026-05-06,IT 서비스
296640,08,인터넷/게임/SW,2026-05-06,IT 서비스
215790,01,반도체/IT하드웨어,2026-05-06,전기·전자
344860,03,2차전지/화학/소재,2026-05-06,화학
333050,08,인터넷/게임/SW,2026-05-06,IT 서비스
469610,05,조선/기계/산업재,2026-05-06,기계·장비
088390,02,자동차/운송장비,2026-05-06,운송장비·부품
272290,01,반도체/IT하드웨어,2026-05-06,전기·전자
053350,08,인터넷/게임/SW,2026-05-06,IT 서비스
452400,02,자동차/운송장비,2026-05-06,운송장비·부품
264850,01,반도체/IT하드웨어,2026-05-06,전기·전자
054210,01,반도체/IT하드웨어,2026-05-06,전기·전자
009730,04,철강금속,2026-05-06,금속
065440,08,인터넷/게임/SW,2026-05-06,IT 서비스
424870,99,기타,2026-05-06,일반서비스
115610,01,반도체/IT하드웨어,2026-05-06,전기·전자
478110,06,금융,2026-05-06,금융
131400,01,반도체/IT하드웨어,2026-05-06,전기·전자
351330,08,인터넷/게임/SW,2026-05-06,IT 서비스
080010,09,소비재/유통,2026-05-06,유통
086890,07,헬스케어,2026-05-06,제약
047560,08,인터넷/게임/SW,2026-05-06,IT 서비스
900110,06,금융,2026-05-06,금융
239340,08,인터넷/게임/SW,2026-05-06,IT 서비스
067010,08,인터넷/게임/SW,2026-05-06,IT 서비스
456070,07,헬스케어,2026-05-06,제약
102710,03,2차전지/화학/소재,2026-05-06,화학
041520,07,헬스케어,2026-05-06,의료·정밀기기
