rcept_no,prior_parse_status,prior_taxonomy_class,feasibility_bucket,design_theme,design_feasibility,blocker_reason,required_future_approval,fail_closed,manual_review_required,executable_or_safe,downstream_authoritative,parsed_clean_and_usable,validated,approved,strategy_ready,is_planning_evidence_only
20260325901510,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20260323902754,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20260323902664,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20260323902652,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20260323802265,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20260323801944,label_no_value,correction_disclosure_manual_only,correction_workflow_only,correction_adjudication_workflow_not_parser_design,n_a_not_a_parser_design_target,correction disclosure; not addressable by parser design alone; belongs to the correction adjudication workflow,manual_adjudication_approval,True,True,False,False,False,False,False,False,True
20260323801874,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20260323801642,label_no_value,correction_disclosure_manual_only,correction_workflow_only,correction_adjudication_workflow_not_parser_design,n_a_not_a_parser_design_target,correction disclosure; not addressable by parser design alone; belongs to the correction adjudication workflow,manual_adjudication_approval,True,True,False,False,False,False,False,False,True
20260323801371,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20260323800757,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20260316800025,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20260313800241,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20260309800324,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20260305901810,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20260303901026,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20260202901759,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20260127600535,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20260123900670,no_label_match,correction_disclosure_manual_only,correction_workflow_only,correction_adjudication_workflow_not_parser_design,n_a_not_a_parser_design_target,correction disclosure; not addressable by parser design alone; belongs to the correction adjudication workflow,manual_adjudication_approval,True,True,False,False,False,False,False,False,True
20260123900664,no_label_match,correction_disclosure_manual_only,correction_workflow_only,correction_adjudication_workflow_not_parser_design,n_a_not_a_parser_design_target,correction disclosure; not addressable by parser design alone; belongs to the correction adjudication workflow,manual_adjudication_approval,True,True,False,False,False,False,False,False,True
20260119900939,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20260114900267,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20260113900578,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20260112800447,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20260109900687,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20260109800195,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20260423901003,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20260423900901,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20260407800520,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20210330802269,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20210323800235,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20210322901732,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20210322800146,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20210310901410,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20210305800582,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20210305800572,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20210129901109,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20210126900698,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20210106900556,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20231229800674,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20231226900589,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20231219900657,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20231023800547,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20231017900001,label_no_value,label_present_but_value_in_unhandled_format,parser_design_candidate,date_format_or_relative_date_handling,medium,label present but value in relative/non-ISO/unhandled format; needs date-format handling expansion,parser_change_verdict,True,True,False,False,False,False,False,False,True
20211222900391,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20211208600474,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20211130900799,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20211108900477,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20211020900599,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20191129900779,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20191031900713,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20240328903821,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20240328800097,label_no_value,correction_disclosure_manual_only,correction_workflow_only,correction_adjudication_workflow_not_parser_design,n_a_not_a_parser_design_target,correction disclosure; not addressable by parser design alone; belongs to the correction adjudication workflow,manual_adjudication_approval,True,True,False,False,False,False,False,False,True
20240328800038,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20240327801541,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20240321902205,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20240321902843,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20240314602638,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20240311901374,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20240307901342,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20240221900921,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20240131901132,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20240131901074,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20240124900629,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20240122900687,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20240119900679,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20240117900534,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20200921900571,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20200910600341,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20200904900562,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20200826900484,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20200825600342,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20200811900510,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20200807900636,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20200805900060,no_label_match,correction_disclosure_manual_only,correction_workflow_only,correction_adjudication_workflow_not_parser_design,n_a_not_a_parser_design_target,correction disclosure; not addressable by parser design alone; belongs to the correction adjudication workflow,manual_adjudication_approval,True,True,False,False,False,False,False,False,True
20200804900490,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20200804900483,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20200729900550,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20200721600528,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20200720900262,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20210924900494,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20210917900571,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20210913800503,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20210817902790,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20210809900505,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20210729900359,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20210727900567,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20210723900619,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20210705900569,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20220930901010,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20220923900643,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20220921900485,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20220915900558,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20220908600422,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20220906900521,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20220902900555,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20220825900507,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20220816902970,no_label_match,correction_disclosure_manual_only,correction_workflow_only,correction_adjudication_workflow_not_parser_design,n_a_not_a_parser_design_target,correction disclosure; not addressable by parser design alone; belongs to the correction adjudication workflow,manual_adjudication_approval,True,True,False,False,False,False,False,False,True
20220816902936,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
