date,cash,mtm_value,gross_value,net_value,n_positions,d013_baseline_net_value,d013_defensive_basket_net_value,defensive_basket_sleeve_factor
2011-01-04,1.0240600639037252,0.0,1.0240600639037252,1.0240600639037252,0,1.0,1.0240600639037252,1.0240600639037252
2011-01-05,1.0238764182129019,0.0,1.0238764182129019,1.0238764182129019,0,1.0,1.0238764182129019,1.0238764182129019
2011-01-06,1.0236928054554395,0.0,1.0236928054554395,1.0236928054554395,0,1.0,1.0236928054554395,1.0236928054554395
2011-01-07,1.0235092256254321,0.0,1.0235092256254321,1.0235092256254321,0,1.0,1.0235092256254321,1.0235092256254321
2011-01-10,1.0233256787169749,0.0,1.0233256787169749,1.0233256787169749,0,1.0,1.0233256787169749,1.0233256787169749
2011-01-11,1.0231421647241639,0.0,1.0231421647241639,1.0231421647241639,0,1.0,1.0231421647241639,1.0231421647241639
2011-01-12,1.0229586836410962,0.0,1.0229586836410962,1.0229586836410962,0,1.0,1.0229586836410962,1.0229586836410962
2011-01-13,1.0227752354618704,0.0,1.0227752354618704,1.0227752354618704,0,1.0,1.0227752354618704,1.0227752354618704
2011-01-14,1.0225918201805857,0.0,1.0225918201805857,1.0225918201805857,0,1.0,1.0225918201805857,1.0225918201805857
2011-01-17,1.0224084377913423,0.0,1.0224084377913423,1.0224084377913423,0,1.0,1.0224084377913423,1.0224084377913423
2011-01-18,1.0222250882882418,0.0,1.0222250882882418,1.0222250882882418,0,1.0,1.0222250882882418,1.0222250882882418
2011-01-19,1.0220417716653865,0.0,1.0220417716653865,1.0220417716653865,0,1.0,1.0220417716653865,1.0220417716653865
2011-01-20,1.0218584879168802,0.0,1.0218584879168802,1.0218584879168802,0,1.0,1.0218584879168802,1.0218584879168802
2011-01-21,1.0216752370368274,0.0,1.0216752370368274,1.0216752370368274,0,1.0,1.0216752370368274,1.0216752370368274
2011-01-24,1.0214920190193337,0.0,1.0214920190193337,1.0214920190193337,0,1.0,1.0214920190193337,1.0214920190193337
2011-01-25,1.0213088338585061,0.0,1.0213088338585061,1.0213088338585061,0,1.0,1.0213088338585061,1.0213088338585061
2011-01-26,1.0211256815484522,0.0,1.0211256815484522,1.0211256815484522,0,1.0,1.0211256815484522,1.0211256815484522
2011-01-27,1.0209425620832808,0.0,1.0209425620832808,1.0209425620832808,0,1.0,1.0209425620832808,1.0209425620832808
2011-01-28,1.0207594754571019,0.0,1.0207594754571019,1.0207594754571019,0,1.0,1.0207594754571019,1.0207594754571019
2011-01-31,1.0205764216640263,0.0,1.0205764216640263,1.0205764216640263,0,1.0,1.0205764216640263,1.0205764216640263
2011-02-01,1.020393400698166,0.0,1.020393400698166,1.020393400698166,0,1.0,1.020393400698166,1.020393400698166
2011-02-07,1.0202104125536342,0.0,1.0202104125536342,1.0202104125536342,0,1.0,1.0202104125536342,1.0202104125536342
2011-02-08,1.020027457224545,0.0,1.020027457224545,1.020027457224545,0,1.0,1.020027457224545,1.020027457224545
2011-02-09,1.0198445347050134,0.0,1.0198445347050134,1.0198445347050134,0,1.0,1.0198445347050134,1.0198445347050134
2011-02-10,1.0196616449891558,0.0,1.0196616449891558,1.0196616449891558,0,1.0,1.0196616449891558,1.0196616449891558
2011-02-11,1.0194787880710896,0.0,1.0194787880710896,1.0194787880710896,0,1.0,1.0194787880710896,1.0194787880710896
2011-02-14,1.019295963944933,0.0,1.019295963944933,1.019295963944933,0,1.0,1.019295963944933,1.019295963944933
2011-02-15,1.0191131726048055,0.0,1.0191131726048055,1.0191131726048055,0,1.0,1.0191131726048055,1.0191131726048055
2011-02-16,1.0189304140448272,0.0,1.0189304140448272,1.0189304140448272,0,1.0,1.0189304140448272,1.0189304140448272
2011-02-17,1.01874768825912,0.0,1.01874768825912,1.01874768825912,0,1.0,1.01874768825912,1.01874768825912
2011-02-18,1.0185649952418063,0.0,1.0185649952418063,1.0185649952418063,0,1.0,1.0185649952418063,1.0185649952418063
2011-02-21,1.0183823349870096,0.0,1.0183823349870096,1.0183823349870096,0,1.0,1.0183823349870096,1.0183823349870096
2011-02-22,1.0181997074888547,0.0,1.0181997074888547,1.0181997074888547,0,1.0,1.0181997074888547,1.0181997074888547
2011-02-23,1.0180171127414672,0.0,1.0180171127414672,1.0180171127414672,0,1.0,1.0180171127414672,1.0180171127414672
2011-02-24,1.017834550738974,0.0,1.017834550738974,1.017834550738974,0,1.0,1.017834550738974,1.017834550738974
2011-02-25,1.0176520214755032,0.0,1.0176520214755032,1.0176520214755032,0,1.0,1.0176520214755032,1.0176520214755032
2011-02-28,1.017469524945183,0.0,1.017469524945183,1.017469524945183,0,1.0,1.017469524945183,1.017469524945183
2011-03-02,1.017287061142144,0.0,1.017287061142144,1.017287061142144,0,1.0,1.017287061142144,1.017287061142144
2011-03-03,1.0171046300605169,0.0,1.0171046300605169,1.0171046300605169,0,1.0,1.0171046300605169,1.0171046300605169
2011-03-04,1.0169222316944335,0.0,1.0169222316944335,1.0169222316944335,0,1.0,1.0169222316944335,1.0169222316944335
2011-03-07,1.0167398660380274,0.0,1.0167398660380274,1.0167398660380274,0,1.0,1.0167398660380274,1.0167398660380274
2011-03-08,1.0165575330854324,0.0,1.0165575330854324,1.0165575330854324,0,1.0,1.0165575330854324,1.0165575330854324
2011-03-09,1.0163752328307838,0.0,1.0163752328307838,1.0163752328307838,0,1.0,1.0163752328307838,1.0163752328307838
2011-03-10,1.0161929652682178,0.0,1.0161929652682178,1.0161929652682178,0,1.0,1.0161929652682178,1.0161929652682178
2011-03-11,1.0160107303918715,0.0,1.0160107303918715,1.0160107303918715,0,1.0,1.0160107303918715,1.0160107303918715
2011-03-14,1.0158285281958837,0.0,1.0158285281958837,1.0158285281958837,0,1.0,1.0158285281958837,1.0158285281958837
2011-03-15,1.0156463586743933,0.0,1.0156463586743933,1.0156463586743933,0,1.0,1.0156463586743933,1.0156463586743933
2011-03-16,1.015464221821541,0.0,1.015464221821541,1.015464221821541,0,1.0,1.015464221821541,1.015464221821541
2011-03-17,1.0152821176314684,0.0,1.0152821176314684,1.0152821176314684,0,1.0,1.0152821176314684,1.0152821176314684
2011-03-18,1.015100046098318,0.0,1.015100046098318,1.015100046098318,0,1.0,1.015100046098318,1.015100046098318
2011-03-21,1.0149180072162334,0.0,1.0149180072162334,1.0149180072162334,0,1.0,1.0149180072162334,1.0149180072162334
2011-03-22,1.0147360009793591,0.0,1.0147360009793591,1.0147360009793591,0,1.0,1.0147360009793591,1.0147360009793591
2011-03-23,1.014554027381841,0.0,1.014554027381841,1.014554027381841,0,1.0,1.014554027381841,1.014554027381841
2011-03-24,1.0143720864178256,0.0,1.0143720864178256,1.0143720864178256,0,1.0,1.0143720864178256,1.0143720864178256
2011-03-25,1.014190178081461,0.0,1.014190178081461,1.014190178081461,0,1.0,1.014190178081461,1.014190178081461
2011-03-28,1.014008302366896,0.0,1.014008302366896,1.014008302366896,0,1.0,1.014008302366896,1.014008302366896
2011-03-29,1.0138264592682802,0.0,1.0138264592682802,1.0138264592682802,0,1.0,1.0138264592682802,1.0138264592682802
2011-03-30,1.0136446487797648,0.0,1.0136446487797648,1.0136446487797648,0,1.0,1.0136446487797648,1.0136446487797648
2011-03-31,1.0134628708955018,0.0,1.0134628708955018,1.0134628708955018,0,1.0,1.0134628708955018,1.0134628708955018
2011-04-01,1.0134193250506434,0.0,1.0134193250506434,1.0134193250506434,0,1.0,1.0134193250506434,1.0134193250506434
2011-04-04,1.0133757810768358,0.0,1.0133757810768358,1.0133757810768358,0,1.0,1.0133757810768358,1.0133757810768358
2011-04-05,1.0133322389739987,0.0,1.0133322389739987,1.0133322389739987,0,1.0,1.0133322389739987,1.0133322389739987
2011-04-06,1.0132886987420517,0.0,1.0132886987420517,1.0132886987420517,0,1.0,1.0132886987420517,1.0132886987420517
2011-04-07,1.0132451603809145,0.0,1.0132451603809145,1.0132451603809145,0,1.0,1.0132451603809145,1.0132451603809145
2011-04-08,1.0132016238905066,0.0,1.0132016238905066,1.0132016238905066,0,1.0,1.0132016238905066,1.0132016238905066
2011-04-11,1.0131580892707475,0.0,1.0131580892707475,1.0131580892707475,0,1.0,1.0131580892707475,1.0131580892707475
2011-04-12,1.013114556521557,0.0,1.013114556521557,1.013114556521557,0,1.0,1.013114556521557,1.013114556521557
2011-04-13,1.0130710256428546,0.0,1.0130710256428546,1.0130710256428546,0,1.0,1.0130710256428546,1.0130710256428546
2011-04-14,1.01302749663456,0.0,1.01302749663456,1.01302749663456,0,1.0,1.01302749663456,1.01302749663456
2011-04-15,1.012983969496593,0.0,1.012983969496593,1.012983969496593,0,1.0,1.012983969496593,1.012983969496593
2011-04-18,1.0129404442288732,0.0,1.0129404442288732,1.0129404442288732,0,1.0,1.0129404442288732,1.0129404442288732
2011-04-19,1.01289692083132,0.0,1.01289692083132,1.01289692083132,0,1.0,1.01289692083132,1.01289692083132
2011-04-20,1.0128533993038533,0.0,1.0128533993038533,1.0128533993038533,0,1.0,1.0128533993038533,1.0128533993038533
2011-04-21,1.0128098796463927,0.0,1.0128098796463927,1.0128098796463927,0,1.0,1.0128098796463927,1.0128098796463927
2011-04-22,1.0127663618588576,0.0,1.0127663618588576,1.0127663618588576,0,1.0,1.0127663618588576,1.0127663618588576
2011-04-25,1.012722845941168,0.0,1.012722845941168,1.012722845941168,0,1.0,1.012722845941168,1.012722845941168
2011-04-26,1.0126793318932432,0.0,1.0126793318932432,1.0126793318932432,0,1.0,1.0126793318932432,1.0126793318932432
2011-04-27,1.0126358197150032,0.0,1.0126358197150032,1.0126358197150032,0,1.0,1.0126358197150032,1.0126358197150032
2011-04-28,1.0125923094063674,0.0,1.0125923094063674,1.0125923094063674,0,1.0,1.0125923094063674,1.0125923094063674
2011-04-29,1.0125488009672556,0.0,1.0125488009672556,1.0125488009672556,0,1.0,1.0125488009672556,1.0125488009672556
2011-05-02,1.0125052943975876,0.0,1.0125052943975876,1.0125052943975876,0,1.0,1.0125052943975876,1.0125052943975876
2011-05-03,1.012461789697283,0.0,1.012461789697283,1.012461789697283,0,1.0,1.012461789697283,1.012461789697283
2011-05-04,1.0124182868662612,0.0,1.0124182868662612,1.0124182868662612,0,1.0,1.0124182868662612,1.0124182868662612
2011-05-06,1.0123747859044423,0.0,1.0123747859044423,1.0123747859044423,0,1.0,1.0123747859044423,1.0123747859044423
2011-05-09,1.0123312868117458,0.0,1.0123312868117458,1.0123312868117458,0,1.0,1.0123312868117458,1.0123312868117458
2011-05-11,1.0122877895880913,0.0,1.0122877895880913,1.0122877895880913,0,1.0,1.0122877895880913,1.0122877895880913
2011-05-12,1.0122442942333985,0.0,1.0122442942333985,1.0122442942333985,0,1.0,1.0122442942333985,1.0122442942333985
2011-05-13,1.0122008007475871,0.0,1.0122008007475871,1.0122008007475871,0,1.0,1.0122008007475871,1.0122008007475871
2011-05-16,1.0121573091305769,0.0,1.0121573091305769,1.0121573091305769,0,1.0,1.0121573091305769,1.0121573091305769
2011-05-17,1.0121138193822876,0.0,1.0121138193822876,1.0121138193822876,0,1.0,1.0121138193822876,1.0121138193822876
2011-05-18,1.012070331502639,0.0,1.012070331502639,1.012070331502639,0,1.0,1.012070331502639,1.012070331502639
2011-05-19,1.0120268454915504,0.0,1.0120268454915504,1.0120268454915504,0,1.0,1.0120268454915504,1.0120268454915504
2011-05-20,1.011983361348942,0.0,1.011983361348942,1.011983361348942,0,1.0,1.011983361348942,1.011983361348942
2011-05-23,1.0119398790747332,0.0,1.0119398790747332,1.0119398790747332,0,1.0,1.0119398790747332,1.0119398790747332
2011-05-24,1.0118963986688438,0.0,1.0118963986688438,1.0118963986688438,0,1.0,1.0118963986688438,1.0118963986688438
2011-05-25,1.0118529201311937,0.0,1.0118529201311937,1.0118529201311937,0,1.0,1.0118529201311937,1.0118529201311937
2011-05-26,1.0118094434617022,0.0,1.0118094434617022,1.0118094434617022,0,1.0,1.0118094434617022,1.0118094434617022
2011-05-27,1.0117659686602896,0.0,1.0117659686602896,1.0117659686602896,0,1.0,1.0117659686602896,1.0117659686602896
2011-05-30,1.0117224957268751,0.0,1.0117224957268751,1.0117224957268751,0,1.0,1.0117224957268751,1.0117224957268751
2011-05-31,1.0116790246613787,0.0,1.0116790246613787,1.0116790246613787,0,1.0,1.0116790246613787,1.0116790246613787
2011-06-01,1.0116355554637202,0.0,1.0116355554637202,1.0116355554637202,0,1.0,1.0116355554637202,1.0116355554637202
2011-06-02,1.0115920881338192,0.0,1.0115920881338192,1.0115920881338192,0,1.0,1.0115920881338192,1.0115920881338192
2011-06-03,1.0115486226715955,0.0,1.0115486226715955,1.0115486226715955,0,1.0,1.0115486226715955,1.0115486226715955
2011-06-07,1.0115051590769688,0.0,1.0115051590769688,1.0115051590769688,0,1.0,1.0115051590769688,1.0115051590769688
2011-06-08,1.011461697349859,0.0,1.011461697349859,1.011461697349859,0,1.0,1.011461697349859,1.011461697349859
2011-06-09,1.0114182374901857,0.0,1.0114182374901857,1.0114182374901857,0,1.0,1.0114182374901857,1.0114182374901857
2011-06-10,1.0113747794978687,0.0,1.0113747794978687,1.0113747794978687,0,1.0,1.0113747794978687,1.0113747794978687
2011-06-13,1.0113313233728278,0.0,1.0113313233728278,1.0113313233728278,0,1.0,1.0113313233728278,1.0113313233728278
2011-06-14,1.011287869114983,0.0,1.011287869114983,1.011287869114983,0,1.0,1.011287869114983,1.011287869114983
2011-06-15,1.0112444167242536,0.0,1.0112444167242536,1.0112444167242536,0,1.0,1.0112444167242536,1.0112444167242536
2011-06-16,1.0112009662005597,0.0,1.0112009662005597,1.0112009662005597,0,1.0,1.0112009662005597,1.0112009662005597
2011-06-17,1.011157517543821,0.0,1.011157517543821,1.011157517543821,0,1.0,1.011157517543821,1.011157517543821
2011-06-20,1.0111140707539572,0.0,1.0111140707539572,1.0111140707539572,0,1.0,1.0111140707539572,1.0111140707539572
2011-06-21,1.0110706258308881,0.0,1.0110706258308881,1.0110706258308881,0,1.0,1.0110706258308881,1.0110706258308881
2011-06-22,1.0110271827745336,0.0,1.0110271827745336,1.0110271827745336,0,1.0,1.0110271827745336,1.0110271827745336
2011-06-23,1.0109837415848135,0.0,1.0109837415848135,1.0109837415848135,0,1.0,1.0109837415848135,1.0109837415848135
2011-06-24,1.0109403022616477,0.0,1.0109403022616477,1.0109403022616477,0,1.0,1.0109403022616477,1.0109403022616477
2011-06-27,1.0108968648049557,0.0,1.0108968648049557,1.0108968648049557,0,1.0,1.0108968648049557,1.0108968648049557
2011-06-28,1.0108534292146574,0.0,1.0108534292146574,1.0108534292146574,0,1.0,1.0108534292146574,1.0108534292146574
2011-06-29,1.0108099954906726,0.0,1.0108099954906726,1.0108099954906726,0,1.0,1.0108099954906726,1.0108099954906726
2011-06-30,1.0107665636329213,0.0,1.0107665636329213,1.0107665636329213,0,1.0,1.0107665636329213,1.0107665636329213
2011-07-01,1.0120347668665304,0.0,1.0120347668665304,1.0120347668665304,0,1.0,1.0120347668665304,1.0120347668665304
2011-07-04,1.0133045613077432,0.0,1.0133045613077432,1.0133045613077432,0,1.0,1.0133045613077432,1.0133045613077432
2011-07-05,1.0145759489530393,0.0,1.0145759489530393,1.0145759489530393,0,1.0,1.0145759489530393,1.0145759489530393
2011-07-06,1.0158489318014028,0.0,1.0158489318014028,1.0158489318014028,0,1.0,1.0158489318014028,1.0158489318014028
2011-07-07,1.0171235118543265,0.0,1.0171235118543265,1.0171235118543265,0,1.0,1.0171235118543265,1.0171235118543265
2011-07-08,1.018399691115814,0.0,1.018399691115814,1.018399691115814,0,1.0,1.018399691115814,1.018399691115814
2011-07-11,1.0196774715923835,0.0,1.0196774715923835,1.0196774715923835,0,1.0,1.0196774715923835,1.0196774715923835
2011-07-12,1.0209568552930708,0.0,1.0209568552930708,1.0209568552930708,0,1.0,1.0209568552930708,1.0209568552930708
2011-07-13,1.0222378442294324,0.0,1.0222378442294324,1.0222378442294324,0,1.0,1.0222378442294324,1.0222378442294324
2011-07-14,1.0235204404155485,0.0,1.0235204404155485,1.0235204404155485,0,1.0,1.0235204404155485,1.0235204404155485
2011-07-15,1.0248046458680264,0.0,1.0248046458680264,1.0248046458680264,0,1.0,1.0248046458680264,1.0248046458680264
2011-07-18,1.0260904626060041,0.0,1.0260904626060041,1.0260904626060041,0,1.0,1.0260904626060041,1.0260904626060041
2011-07-19,1.0273778926511523,0.0,1.0273778926511523,1.0273778926511523,0,1.0,1.0273778926511523,1.0273778926511523
2011-07-20,1.0286669380276787,0.0,1.0286669380276787,1.0286669380276787,0,1.0,1.0286669380276787,1.0286669380276787
2011-07-21,1.0299576007623308,0.0,1.0299576007623308,1.0299576007623308,0,1.0,1.0299576007623308,1.0299576007623308
2011-07-22,1.0312498828843988,0.0,1.0312498828843988,1.0312498828843988,0,1.0,1.0312498828843988,1.0312498828843988
2011-07-25,1.0325437864257192,0.0,1.0325437864257192,1.0325437864257192,0,1.0,1.0325437864257192,1.0325437864257192
2011-07-26,1.0338393134206778,0.0,1.0338393134206778,1.0338393134206778,0,1.0,1.0338393134206778,1.0338393134206778
2011-07-27,1.035136465906213,0.0,1.035136465906213,1.035136465906213,0,1.0,1.035136465906213,1.035136465906213
2011-07-28,1.0364352459218187,0.0,1.0364352459218187,1.0364352459218187,0,1.0,1.0364352459218187,1.0364352459218187
2011-07-29,1.0377356555095478,0.0,1.0377356555095478,1.0377356555095478,0,1.0,1.0377356555095478,1.0377356555095478
2011-08-01,1.0390376967140158,0.0,1.0390376967140158,1.0390376967140158,0,1.0,1.0390376967140158,1.0390376967140158
2011-08-02,1.040341371582403,0.0,1.040341371582403,1.040341371582403,0,1.0,1.040341371582403,1.040341371582403
2011-08-03,1.0416466821644585,0.0,1.0416466821644585,1.0416466821644585,0,1.0,1.0416466821644585,1.0416466821644585
2011-08-04,1.0429536305125033,0.0,1.0429536305125033,1.0429536305125033,0,1.0,1.0429536305125033,1.0429536305125033
2011-08-05,1.0442622186814334,0.0,1.0442622186814334,1.0442622186814334,0,1.0,1.0442622186814334,1.0442622186814334
2011-08-08,1.045572448728723,0.0,1.045572448728723,1.045572448728723,0,1.0,1.045572448728723,1.045572448728723
2011-08-09,1.0468843227144278,0.0,1.0468843227144278,1.0468843227144278,0,1.0,1.0468843227144278,1.0468843227144278
2011-08-10,1.0481978427011882,0.0,1.0481978427011882,1.0481978427011882,0,1.0,1.0481978427011882,1.0481978427011882
2011-08-11,1.0495130107542328,0.0,1.0495130107542328,1.0495130107542328,0,1.0,1.0495130107542328,1.0495130107542328
2011-08-12,1.050829828941381,0.0,1.050829828941381,1.050829828941381,0,1.0,1.050829828941381,1.050829828941381
2011-08-16,1.0521482993330473,0.0,1.0521482993330473,1.0521482993330473,0,1.0,1.0521482993330473,1.0521482993330473
2011-08-17,1.0534684240022434,0.0,1.0534684240022434,1.0534684240022434,0,1.0,1.0534684240022434,1.0534684240022434
2011-08-18,1.054790205024582,0.0,1.054790205024582,1.054790205024582,0,1.0,1.054790205024582,1.054790205024582
2011-08-19,1.0561136444782808,0.0,1.0561136444782808,1.0561136444782808,0,1.0,1.0561136444782808,1.0561136444782808
2011-08-22,1.0574387444441642,0.0,1.0574387444441642,1.0574387444441642,0,1.0,1.0574387444441642,1.0574387444441642
2011-08-23,1.0587655070056674,0.0,1.0587655070056674,1.0587655070056674,0,1.0,1.0587655070056674,1.0587655070056674
2011-08-24,1.0600939342488402,0.0,1.0600939342488402,1.0600939342488402,0,1.0,1.0600939342488402,1.0600939342488402
2011-08-25,1.0614240282623497,0.0,1.0614240282623497,1.0614240282623497,0,1.0,1.0614240282623497,1.0614240282623497
2011-08-26,1.0627557911374832,0.0,1.0627557911374832,1.0627557911374832,0,1.0,1.0627557911374832,1.0627557911374832
2011-08-29,1.0640892249681522,0.0,1.0640892249681522,1.0640892249681522,0,1.0,1.0640892249681522,1.0640892249681522
2011-08-30,1.0654243318508954,0.0,1.0654243318508954,1.0654243318508954,0,1.0,1.0654243318508954,1.0654243318508954
2011-08-31,1.066761113884882,0.0,1.066761113884882,1.066761113884882,0,1.0,1.066761113884882,1.066761113884882
2011-09-01,1.0680995731719152,0.0,1.0680995731719152,1.0680995731719152,0,1.0,1.0680995731719152,1.0680995731719152
2011-09-02,1.069439711816435,0.0,1.069439711816435,1.069439711816435,0,1.0,1.069439711816435,1.069439711816435
2011-09-05,1.070781531925522,0.0,1.070781531925522,1.070781531925522,0,1.0,1.070781531925522,1.070781531925522
2011-09-06,1.0721250356089007,0.0,1.0721250356089007,1.0721250356089007,0,1.0,1.0721250356089007,1.0721250356089007
2011-09-07,1.0734702249789423,0.0,1.0734702249789423,1.0734702249789423,0,1.0,1.0734702249789423,1.0734702249789423
2011-09-08,1.0748171021506685,0.0,1.0748171021506685,1.0748171021506685,0,1.0,1.0748171021506685,1.0748171021506685
2011-09-09,1.0761656692417547,0.0,1.0761656692417547,1.0761656692417547,0,1.0,1.0761656692417547,1.0761656692417547
2011-09-14,1.0775159283725337,0.0,1.0775159283725337,1.0775159283725337,0,1.0,1.0775159283725337,1.0775159283725337
2011-09-15,1.0788678816659982,0.0,1.0788678816659982,1.0788678816659982,0,1.0,1.0788678816659982,1.0788678816659982
2011-09-16,1.0802215312478047,0.0,1.0802215312478047,1.0802215312478047,0,1.0,1.0802215312478047,1.0802215312478047
2011-09-19,1.081576879246277,0.0,1.081576879246277,1.081576879246277,0,1.0,1.081576879246277,1.081576879246277
2011-09-20,1.082933927792409,0.0,1.082933927792409,1.082933927792409,0,1.0,1.082933927792409,1.082933927792409
2011-09-21,1.0842926790198686,0.0,1.0842926790198686,1.0842926790198686,0,1.0,1.0842926790198686,1.0842926790198686
2011-09-22,1.0856531350650005,0.0,1.0856531350650005,1.0856531350650005,0,1.0,1.0856531350650005,1.0856531350650005
2011-09-23,1.0870152980668302,0.0,1.0870152980668302,1.0870152980668302,0,1.0,1.0870152980668302,1.0870152980668302
