rebalance_period_end,available_date,execution_date,ticker,sector,value_score,rank,weight,entry_close
2022-09-30,2022-11-04,2022-11-07,T,Telephone Communications (No Radiotelephone),1.408450266443706,5,0.03333333333333333,15.167963981628418
2022-09-30,2022-11-04,2022-11-07,NVDA,Semiconductors & Related Devices,1.4064108599340375,6,0.03333333333333333,14.282271385192873
2022-09-30,2022-11-04,2022-11-07,INTC,Semiconductors & Related Devices,1.156481654915453,7,0.03333333333333333,27.395132064819336
2022-09-30,2022-11-04,2022-11-07,META,"Services-Computer Programming, Data Processing, Etc.",1.0475617164101012,8,0.03333333333333333,95.9668960571289
2022-09-30,2022-11-04,2022-11-07,VZ,Telephone Communications (No Radiotelephone),1.0198631679526229,9,0.03333333333333333,29.427852630615234
2022-09-30,2022-11-04,2022-11-07,F,Motor Vehicles & Passenger Car Bodies,0.9201132845274382,10,0.03333333333333333,10.430378913879396
2022-09-30,2022-11-04,2022-11-07,PFE,Pharmaceutical Preparations,0.7336227247163457,11,0.03333333333333333,38.30243682861328
2022-09-30,2022-11-04,2022-11-07,CHTR,Cable & Other Pay Television Services,0.5774008904959339,12,0.03333333333333333,353.2799987792969
2022-09-30,2022-11-04,2022-11-07,BX,Investment Advice,0.5254620524349922,13,0.03333333333333333,82.45804595947266
2022-09-30,2022-11-04,2022-11-07,UPS,Trucking & Courier Services (No Air),0.4492105579061543,14,0.03333333333333333,139.5209197998047
2022-09-30,2022-11-04,2022-11-07,DUK,Electric & Other Services Combined,0.4366552940176803,15,0.03333333333333333,79.69647979736328
2022-09-30,2022-11-04,2022-11-07,MU,Semiconductors & Related Devices,0.38128342725403735,16,0.03333333333333333,55.59928894042969
2022-09-30,2022-11-04,2022-11-07,AXP,Finance Services,0.3035529435730983,17,0.03333333333333333,140.8396453857422
2022-09-30,2022-11-04,2022-11-07,XOM,Petroleum Refining,0.28842677299270403,18,0.03333333333333333,100.3286361694336
2022-09-30,2022-11-04,2022-11-07,NEM,Gold and Silver Ores,0.19476148575165478,19,0.03333333333333333,37.57992935180664
2022-09-30,2022-11-04,2022-11-07,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.18578563229378808,20,0.03333333333333333,101.5417938232422
2022-09-30,2022-11-04,2022-11-07,BIIB,"Biological Products, (No Diagnostic Substances)",0.1685029004212315,21,0.03333333333333333,284.6199951171875
2022-09-30,2022-11-04,2022-11-07,NOW,Services-Prepackaged Software,0.15910790930793073,22,0.03333333333333333,72.63999938964844
2022-09-30,2022-11-04,2022-11-07,CSCO,Computer Communications Equipment,0.11150081219816337,23,0.03333333333333333,40.374000549316406
2022-09-30,2022-11-04,2022-11-07,WMT,Retail-Variety Stores,0.08514881839884794,24,0.03333333333333333,45.42579650878906
2022-09-30,2022-11-04,2022-11-07,AMAT,Semiconductors & Related Devices,0.07793648105518519,25,0.03333333333333333,92.17183685302734
2022-09-30,2022-11-04,2022-11-07,KLAC,Optical Instruments & Lenses,0.03919947572289997,26,0.03333333333333333,325.4358825683594
2022-09-30,2022-11-04,2022-11-07,UNP,"Railroads, Line-Haul Operating",0.0352535515954652,27,0.03333333333333333,180.8932037353516
2022-09-30,2022-11-04,2022-11-07,FDX,Air Courier Services,0.017943345227827034,28,0.03333333333333333,147.6929168701172
2022-09-30,2022-11-04,2022-11-07,CVX,Petroleum Refining,0.006976637413825882,29,0.03333333333333333,160.8022003173828
2022-09-30,2022-11-04,2022-11-07,HD,Retail-Lumber & Other Building Materials Dealers,-0.04178407465028369,30,0.03333333333333333,265.56134033203125
2022-12-31,2023-02-04,2023-02-06,LRCX,"Special Industry Machinery, NEC",8.944817184203302,1,0.03333333333333333,50.42654800415039
2022-12-31,2023-02-04,2023-02-06,AVGO,Semiconductors & Related Devices,5.853731764276317,2,0.03333333333333333,57.370704650878906
2022-12-31,2023-02-04,2023-02-06,NFLX,Services-Video Tape Rental,2.6326777994382824,3,0.03333333333333333,36.14799880981445
2022-12-31,2023-02-04,2023-02-06,DOW,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",2.5481199711363463,4,0.03333333333333333,49.68596267700195
2022-12-31,2023-02-04,2023-02-06,INTC,Semiconductors & Related Devices,1.7389496332725711,5,0.03333333333333333,28.00222587585449
2022-12-31,2023-02-04,2023-02-06,T,Telephone Communications (No Radiotelephone),1.5655418949235291,6,0.03333333333333333,16.409435272216797
2022-12-31,2023-02-04,2023-02-06,GOLD,"Wholesale-Jewelry, Watches, Precious Stones & Metals",1.1476443024729994,7,0.03333333333333333,32.80718994140625
2022-12-31,2023-02-04,2023-02-06,PFE,Pharmaceutical Preparations,1.1268492538253179,8,0.03333333333333333,35.92061996459961
2022-12-31,2023-02-04,2023-02-06,VZ,Telephone Communications (No Radiotelephone),1.0715387358700328,9,0.03333333333333333,33.1777229309082
2022-12-31,2023-02-04,2023-02-06,BX,Investment Advice,0.67302892109754,10,0.03333333333333333,86.41077423095703
2022-12-31,2023-02-04,2023-02-06,CHTR,Cable & Other Pay Television Services,0.6496326512889874,11,0.03333333333333333,404.5899963378906
2022-12-31,2023-02-04,2023-02-06,NVDA,Semiconductors & Related Devices,0.5996168988632686,12,0.03333333333333333,21.066770553588867
2022-12-31,2023-02-04,2023-02-06,XOM,Petroleum Refining,0.49170695508441714,13,0.03333333333333333,99.43646240234376
2022-12-31,2023-02-04,2023-02-06,UPS,Trucking & Courier Services (No Air),0.4865469072216644,14,0.03333333333333333,157.17098999023438
2022-12-31,2023-02-04,2023-02-06,DUK,Electric & Other Services Combined,0.46883482591371806,15,0.03333333333333333,88.88671112060547
2022-12-31,2023-02-04,2023-02-06,BIIB,"Biological Products, (No Diagnostic Substances)",0.31539622634254005,16,0.03333333333333333,288.2799987792969
2022-12-31,2023-02-04,2023-02-06,META,"Services-Computer Programming, Data Processing, Etc.",0.2674515068415009,17,0.03333333333333333,184.61126708984372
2022-12-31,2023-02-04,2023-02-06,AXP,Finance Services,0.2498924857179421,18,0.03333333333333333,169.69337463378906
2022-12-31,2023-02-04,2023-02-06,CVX,Petroleum Refining,0.24005107820697694,19,0.03333333333333333,148.103515625
2022-12-31,2023-02-04,2023-02-06,CSCO,Computer Communications Equipment,0.18860555708311333,20,0.03333333333333333,43.455360412597656
2022-12-31,2023-02-04,2023-02-06,NEM,Gold and Silver Ores,0.1768899520754128,21,0.03333333333333333,43.802772521972656
2022-12-31,2023-02-04,2023-02-06,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.16307576968957788,22,0.03333333333333333,123.39007568359376
2022-12-31,2023-02-04,2023-02-06,ELV,Hospital & Medical Service Plans,0.1313684924175625,23,0.03333333333333333,454.66510009765625
2022-12-31,2023-02-04,2023-02-06,NOW,Services-Prepackaged Software,0.10605391202156539,24,0.03333333333333333,91.04399871826172
2022-12-31,2023-02-04,2023-02-06,UNP,"Railroads, Line-Haul Operating",0.10241214064951881,25,0.03333333333333333,193.7458953857422
2022-12-31,2023-02-04,2023-02-06,BMY,Pharmaceutical Preparations,0.08787712044175727,26,0.03333333333333333,64.3422622680664
2022-12-31,2023-02-04,2023-02-06,AMAT,Semiconductors & Related Devices,0.06329102321815917,27,0.03333333333333333,114.4162139892578
2022-12-31,2023-02-04,2023-02-06,IBM,Computer & office Equipment,0.050030863816211024,28,0.03333333333333333,120.47795104980467
2022-12-31,2023-02-04,2023-02-06,KLAC,Optical Instruments & Lenses,0.046355605227382086,29,0.03333333333333333,392.81781005859375
2022-12-31,2023-02-04,2023-02-06,AMGN,"Biological Products, (No Diagnostic Substances)",0.02511735184354602,30,0.03333333333333333,218.3833923339844
2023-03-31,2023-05-05,2023-05-08,LRCX,"Special Industry Machinery, NEC",9.185600463259277,1,0.03333333333333333,51.17692565917969
2023-03-31,2023-05-05,2023-05-08,AVGO,Semiconductors & Related Devices,6.95087991905835,2,0.03333333333333333,60.45130157470703
2023-03-31,2023-05-05,2023-05-08,NFLX,Services-Video Tape Rental,3.516299922524145,3,0.03333333333333333,33.12099838256836
2023-03-31,2023-05-05,2023-05-08,DOW,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",2.940390107272598,4,0.03333333333333333,45.32341766357422
2023-03-31,2023-05-05,2023-05-08,PFE,Pharmaceutical Preparations,2.254866301882912,5,0.03333333333333333,31.742469787597656
2023-03-31,2023-05-05,2023-05-08,VZ,Telephone Communications (No Radiotelephone),1.6547883113081485,6,0.03333333333333333,30.90806579589844
2023-03-31,2023-05-05,2023-05-08,GOLD,"Wholesale-Jewelry, Watches, Precious Stones & Metals",1.1216633783091605,7,0.03333333333333333,33.21730041503906
2023-03-31,2023-05-05,2023-05-08,IBM,Computer & office Equipment,1.0308062400264242,8,0.03333333333333333,110.5124969482422
2023-03-31,2023-05-05,2023-05-08,CHTR,Cable & Other Pay Television Services,1.0026414874821983,9,0.03333333333333333,350.5
2023-03-31,2023-05-05,2023-05-08,GE,Electronic & Other Electrical Equipment (No Computer Equip),0.8591741329971179,10,0.03333333333333333,79.28009033203125
2023-03-31,2023-05-05,2023-05-08,XOM,Petroleum Refining,0.6657603592688829,11,0.03333333333333333,97.85195922851562
2023-03-31,2023-05-05,2023-05-08,WMT,Retail-Variety Stores,0.5936113074774965,12,0.03333333333333333,49.27120208740234
2023-03-31,2023-05-05,2023-05-08,CVX,Petroleum Refining,0.5183972359498338,13,0.03333333333333333,140.55233764648438
2023-03-31,2023-05-05,2023-05-08,ELV,Hospital & Medical Service Plans,0.4582116394298096,14,0.03333333333333333,443.2668762207031
2023-03-31,2023-05-05,2023-05-08,UPS,Trucking & Courier Services (No Air),0.4366163586838021,15,0.03333333333333333,146.4847869873047
2023-03-31,2023-05-05,2023-05-08,NOW,Services-Prepackaged Software,0.4343698804081764,16,0.03333333333333333,87.7979965209961
2023-03-31,2023-05-05,2023-05-08,INTC,Semiconductors & Related Devices,0.34068519876154923,17,0.03333333333333333,30.15534782409668
2023-03-31,2023-05-05,2023-05-08,BX,Investment Advice,0.298393148934498,18,0.03333333333333333,73.97193145751953
2023-03-31,2023-05-05,2023-05-08,BMY,Pharmaceutical Preparations,0.2849946089803344,19,0.03333333333333333,59.5449333190918
2023-03-31,2023-05-05,2023-05-08,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.27659340386546427,20,0.03333333333333333,101.1510772705078
2023-03-31,2023-05-05,2023-05-08,DUK,Electric & Other Services Combined,0.25293890718512085,21,0.03333333333333333,87.2292709350586
2023-03-31,2023-05-05,2023-05-08,CSCO,Computer Communications Equipment,0.1877221595193469,22,0.03333333333333333,42.64972686767578
2023-03-31,2023-05-05,2023-05-08,AMAT,Semiconductors & Related Devices,0.15420978865299656,23,0.03333333333333333,112.79371643066406
2023-03-31,2023-05-05,2023-05-08,NVDA,Semiconductors & Related Devices,0.13656858050896808,24,0.03333333333333333,29.12521743774414
2023-03-31,2023-05-05,2023-05-08,UNP,"Railroads, Line-Haul Operating",0.1357067379546545,25,0.03333333333333333,186.6331329345703
2023-03-31,2023-05-05,2023-05-08,KLAC,Optical Instruments & Lenses,0.07020173194891587,26,0.03333333333333333,372.6427307128906
2023-03-31,2023-05-05,2023-05-08,META,"Services-Computer Programming, Data Processing, Etc.",0.06156005102510359,27,0.03333333333333333,231.45367431640625
2023-03-31,2023-05-05,2023-05-08,HD,Retail-Lumber & Other Building Materials Dealers,0.053983327621566296,28,0.03333333333333333,266.93328857421875
2023-03-31,2023-05-05,2023-05-08,AMGN,"Biological Products, (No Diagnostic Substances)",0.016637965177283866,29,0.03333333333333333,211.9703063964844
2023-03-31,2023-05-05,2023-05-08,AEP,Electric Services,-0.07596958699991468,30,0.03333333333333333,81.72169494628906
2023-06-30,2023-08-04,2023-08-07,LRCX,"Special Industry Machinery, NEC",8.233944016187165,1,0.03333333333333333,68.71363067626953
2023-06-30,2023-08-04,2023-08-07,AVGO,Semiconductors & Related Devices,5.939418438286825,2,0.03333333333333333,86.66478729248047
2023-06-30,2023-08-04,2023-08-07,NFLX,Services-Video Tape Rental,3.624831404827717,3,0.03333333333333333,44.07600021362305
2023-06-30,2023-08-04,2023-08-07,DOW,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",2.906108415131554,4,0.03333333333333333,47.12540435791016
2023-06-30,2023-08-04,2023-08-07,PFE,Pharmaceutical Preparations,2.6799861664038604,5,0.03333333333333333,29.93486976623535
2023-06-30,2023-08-04,2023-08-07,VZ,Telephone Communications (No Radiotelephone),2.5473272016799844,6,0.03333333333333333,27.053619384765625
2023-06-30,2023-08-04,2023-08-07,GOLD,"Wholesale-Jewelry, Watches, Precious Stones & Metals",1.4038189537530728,7,0.03333333333333333,35.09697341918945
2023-06-30,2023-08-04,2023-08-07,IBM,Computer & office Equipment,0.9427391826875949,8,0.03333333333333333,132.698486328125
2023-06-30,2023-08-04,2023-08-07,GE,Electronic & Other Electrical Equipment (No Computer Equip),0.9289878775392119,9,0.03333333333333333,90.19548034667967
2023-06-30,2023-08-04,2023-08-07,CHTR,Cable & Other Pay Television Services,0.8925510686505647,10,0.03333333333333333,419.4299926757813
2023-06-30,2023-08-04,2023-08-07,WMT,Retail-Variety Stores,0.8002909034099079,11,0.03333333333333333,51.77799606323242
2023-06-30,2023-08-04,2023-08-07,NOW,Services-Prepackaged Software,0.76058921712283,12,0.03333333333333333,110.97799682617188
2023-06-30,2023-08-04,2023-08-07,BMY,Pharmaceutical Preparations,0.6976797698924733,13,0.03333333333333333,53.10146713256836
2023-06-30,2023-08-04,2023-08-07,XOM,Petroleum Refining,0.6683272073367732,14,0.03333333333333333,96.9732666015625
2023-06-30,2023-08-04,2023-08-07,ELV,Hospital & Medical Service Plans,0.6386121047647957,15,0.03333333333333333,450.0792846679688
2023-06-30,2023-08-04,2023-08-07,UPS,Trucking & Courier Services (No Air),0.5612227337135178,16,0.03333333333333333,154.4730682373047
2023-06-30,2023-08-04,2023-08-07,CVX,Petroleum Refining,0.5302684852109919,17,0.03333333333333333,142.20440673828125
2023-06-30,2023-08-04,2023-08-07,DUK,Electric & Other Services Combined,0.43182334369294273,18,0.03333333333333333,79.8895034790039
2023-06-30,2023-08-04,2023-08-07,INTC,Semiconductors & Related Devices,0.39333292323747565,19,0.03333333333333333,34.65046691894531
2023-06-30,2023-08-04,2023-08-07,BX,Investment Advice,0.3268705061331168,20,0.03333333333333333,95.44365692138672
2023-06-30,2023-08-04,2023-08-07,AEP,Electric Services,0.16757795865079209,21,0.03333333333333333,72.3869400024414
2023-06-30,2023-08-04,2023-08-07,CSCO,Computer Communications Equipment,0.16199974777615656,22,0.03333333333333333,49.15853500366211
2023-06-30,2023-08-04,2023-08-07,LMT,Guided Missiles & Space Vehicles & Parts,0.16015600921020495,23,0.03333333333333333,417.7364501953125
2023-06-30,2023-08-04,2023-08-07,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.12150041930663585,24,0.03333333333333333,112.22601318359376
2023-06-30,2023-08-04,2023-08-07,UNP,"Railroads, Line-Haul Operating",0.06355154909182342,25,0.03333333333333333,215.86573791503903
2023-06-30,2023-08-04,2023-08-07,AMGN,"Biological Products, (No Diagnostic Substances)",0.05221647104895176,26,0.03333333333333333,230.67788696289065
2023-06-30,2023-08-04,2023-08-07,HD,Retail-Lumber & Other Building Materials Dealers,0.0333131476941536,27,0.03333333333333333,307.3629150390625
2023-06-30,2023-08-04,2023-08-07,NVDA,Semiconductors & Related Devices,-0.0005192022726330237,28,0.03333333333333333,45.38152694702149
2023-06-30,2023-08-04,2023-08-07,AMAT,Semiconductors & Related Devices,-0.013191932459660702,29,0.03333333333333333,146.91693115234375
2023-06-30,2023-08-04,2023-08-07,UNH,Hospital & Medical Service Plans,-0.022326793501824566,30,0.03333333333333333,483.4565734863281
2023-09-30,2023-11-04,2023-11-06,LRCX,"Special Industry Machinery, NEC",8.507281996138843,1,0.03333333333333333,62.44211959838867
2023-09-30,2023-11-04,2023-11-06,AVGO,Semiconductors & Related Devices,5.620841139402382,2,0.03333333333333333,85.5602798461914
2023-09-30,2023-11-04,2023-11-06,NFLX,Services-Video Tape Rental,4.043985581639611,3,0.03333333333333333,43.4739990234375
2023-09-30,2023-11-04,2023-11-06,DOW,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",2.810648208575926,4,0.03333333333333333,42.41731643676758
2023-09-30,2023-11-04,2023-11-06,GOLD,"Wholesale-Jewelry, Watches, Precious Stones & Metals",2.6997696010862073,5,0.03333333333333333,25.6330623626709
2023-09-30,2023-11-04,2023-11-06,PFE,Pharmaceutical Preparations,2.2769658898755223,6,0.03333333333333333,26.15945243835449
2023-09-30,2023-11-04,2023-11-06,VZ,Telephone Communications (No Radiotelephone),1.8975459363941407,7,0.03333333333333333,30.27271842956543
2023-09-30,2023-11-04,2023-11-06,IBM,Computer & office Equipment,1.1833157589506704,8,0.03333333333333333,136.78741455078125
2023-09-30,2023-11-04,2023-11-06,WMT,Retail-Variety Stores,0.8713755987102265,9,0.03333333333333333,53.383419036865234
2023-09-30,2023-11-04,2023-11-06,GE,Electronic & Other Electrical Equipment (No Computer Equip),0.8641916872748475,10,0.03333333333333333,87.9395751953125
2023-09-30,2023-11-04,2023-11-06,BMY,Pharmaceutical Preparations,0.8474922231996092,11,0.03333333333333333,46.82781600952149
2023-09-30,2023-11-04,2023-11-06,CHTR,Cable & Other Pay Television Services,0.783678156863622,12,0.03333333333333333,415.7000122070313
2023-09-30,2023-11-04,2023-11-06,F,Motor Vehicles & Passenger Car Bodies,0.6196384631410905,13,0.03333333333333333,8.76428508758545
2023-09-30,2023-11-04,2023-11-06,UPS,Trucking & Courier Services (No Air),0.6105356207408993,14,0.03333333333333333,121.74607849121094
2023-09-30,2023-11-04,2023-11-06,NOW,Services-Prepackaged Software,0.5254765084027602,15,0.03333333333333333,121.8499984741211
2023-09-30,2023-11-04,2023-11-06,ELV,Hospital & Medical Service Plans,0.5208222458095642,16,0.03333333333333333,435.9439392089844
2023-09-30,2023-11-04,2023-11-06,NVDA,Semiconductors & Related Devices,0.48501086102096946,17,0.03333333333333333,45.719032287597656
2023-09-30,2023-11-04,2023-11-06,BX,Investment Advice,0.43561087553057676,18,0.03333333333333333,91.0904312133789
2023-09-30,2023-11-04,2023-11-06,JNJ,Pharmaceutical Preparations,0.3101996383494974,19,0.03333333333333333,140.7952880859375
2023-09-30,2023-11-04,2023-11-06,CVX,Petroleum Refining,0.3043501768280801,20,0.03333333333333333,131.99664306640625
2023-09-30,2023-11-04,2023-11-06,XOM,Petroleum Refining,0.23101195007436578,21,0.03333333333333333,96.5552215576172
2023-09-30,2023-11-04,2023-11-06,AEP,Electric Services,0.15043774483415012,22,0.03333333333333333,71.66407012939453
2023-09-30,2023-11-04,2023-11-06,FDX,Air Courier Services,0.1170027509840485,23,0.03333333333333333,232.78939819335935
2023-09-30,2023-11-04,2023-11-06,INTC,Semiconductors & Related Devices,0.09794087574301452,24,0.03333333333333333,37.44845581054688
2023-09-30,2023-11-04,2023-11-06,CSCO,Computer Communications Equipment,0.08619938880022268,25,0.03333333333333333,49.77510070800781
2023-09-30,2023-11-04,2023-11-06,LMT,Guided Missiles & Space Vehicles & Parts,0.060583556370144835,26,0.03333333333333333,421.8152465820313
2023-09-30,2023-11-04,2023-11-06,HD,Retail-Lumber & Other Building Materials Dealers,0.05296974501908576,27,0.03333333333333333,276.81158447265625
2023-09-30,2023-11-04,2023-11-06,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.029012207639240256,28,0.03333333333333333,113.57942962646484
2023-09-30,2023-11-04,2023-11-06,DUK,Electric & Other Services Combined,0.024445892539359138,29,0.03333333333333333,80.84664916992188
2023-09-30,2023-11-04,2023-11-06,UNP,"Railroads, Line-Haul Operating",0.013530100206273626,30,0.03333333333333333,201.43751525878903
2023-12-31,2024-02-04,2024-02-05,LRCX,"Special Industry Machinery, NEC",7.180050932699917,1,0.03333333333333333,83.40998077392578
2023-12-31,2024-02-04,2024-02-05,AVGO,Semiconductors & Related Devices,5.324938887037126,2,0.03333333333333333,121.30496215820312
2023-12-31,2024-02-04,2024-02-05,NFLX,Services-Video Tape Rental,4.327327097442105,3,0.03333333333333333,56.20600128173828
2023-12-31,2024-02-04,2024-02-05,GOLD,"Wholesale-Jewelry, Watches, Precious Stones & Metals",3.25819605248879,4,0.03333333333333333,25.326248168945312
2023-12-31,2024-02-04,2024-02-05,PFE,Pharmaceutical Preparations,2.3263445323335765,5,0.03333333333333333,22.932270050048828
2023-12-31,2024-02-04,2024-02-05,VZ,Telephone Communications (No Radiotelephone),1.9723570719007484,6,0.03333333333333333,35.741004943847656
2023-12-31,2024-02-04,2024-02-05,CHTR,Cable & Other Pay Television Services,1.759389454043208,7,0.03333333333333333,303.6499938964844
2023-12-31,2024-02-04,2024-02-05,GE,Electronic & Other Electrical Equipment (No Computer Equip),1.5048473865785081,8,0.03333333333333333,108.40726470947266
2023-12-31,2024-02-04,2024-02-05,WMT,Retail-Variety Stores,1.4747158417957258,9,0.03333333333333333,54.810096740722656
2023-12-31,2024-02-04,2024-02-05,BMY,Pharmaceutical Preparations,1.4330328359199838,10,0.03333333333333333,43.05500030517578
2023-12-31,2024-02-04,2024-02-05,IBM,Computer & office Equipment,1.0839107433598165,11,0.03333333333333333,170.33021545410156
2023-12-31,2024-02-04,2024-02-05,UPS,Trucking & Courier Services (No Air),0.9523850755151213,12,0.03333333333333333,120.4101104736328
2023-12-31,2024-02-04,2024-02-05,NVDA,Semiconductors & Related Devices,0.8533594308396621,13,0.03333333333333333,69.2896499633789
2023-12-31,2024-02-04,2024-02-05,DOW,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",0.8474927593333682,14,0.03333333333333333,46.328758239746094
2023-12-31,2024-02-04,2024-02-05,F,Motor Vehicles & Passenger Car Bodies,0.7332462780163503,15,0.03333333333333333,9.85238265991211
2023-12-31,2024-02-04,2024-02-05,ELV,Hospital & Medical Service Plans,0.6527685056733702,16,0.03333333333333333,471.735595703125
2023-12-31,2024-02-04,2024-02-05,XOM,Petroleum Refining,0.5116672074314708,17,0.03333333333333333,93.4622039794922
2023-12-31,2024-02-04,2024-02-05,JNJ,Pharmaceutical Preparations,0.5076674164516841,18,0.03333333333333333,145.758544921875
2023-12-31,2024-02-04,2024-02-05,CVX,Petroleum Refining,0.4736382006435973,19,0.03333333333333333,138.21646118164062
2023-12-31,2024-02-04,2024-02-05,NOW,Services-Prepackaged Software,0.41687674472495573,20,0.03333333333333333,156.96800231933594
2023-12-31,2024-02-04,2024-02-05,CSCO,Computer Communications Equipment,0.4140252624766271,21,0.03333333333333333,46.6042594909668
2023-12-31,2024-02-04,2024-02-05,FDX,Air Courier Services,0.39231231766554303,22,0.03333333333333333,227.19790649414065
2023-12-31,2024-02-04,2024-02-05,AEP,Electric Services,0.385098984417894,23,0.03333333333333333,70.23951721191406
2023-12-31,2024-02-04,2024-02-05,LMT,Guided Missiles & Space Vehicles & Parts,0.3313940841471065,24,0.03333333333333333,397.0822143554688
2023-12-31,2024-02-04,2024-02-05,BX,Investment Advice,0.3313470269600929,25,0.03333333333333333,113.17884063720705
2023-12-31,2024-02-04,2024-02-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.11739443086009979,26,0.03333333333333333,137.27076721191406
2023-12-31,2024-02-04,2024-02-05,DUK,Electric & Other Services Combined,0.07002277745307395,27,0.03333333333333333,86.8228530883789
2023-12-31,2024-02-04,2024-02-05,UNH,Hospital & Medical Service Plans,0.0678367496712422,28,0.03333333333333333,479.5761413574219
2023-12-31,2024-02-04,2024-02-05,GILD,"Biological Products, (No Diagnostic Substances)",0.02008854384376174,29,0.03333333333333333,71.28913116455078
2023-12-31,2024-02-04,2024-02-05,UNP,"Railroads, Line-Haul Operating",-0.019931838278189867,30,0.03333333333333333,234.45021057128903
2024-03-31,2024-05-05,2024-05-06,LRCX,"Special Industry Machinery, NEC",8.425841186922256,1,0.03333333333333333,90.77884674072266
2024-03-31,2024-05-05,2024-05-06,NFLX,Services-Video Tape Rental,5.997388921546496,2,0.03333333333333333,59.696998596191406
2024-03-31,2024-05-05,2024-05-06,AVGO,Semiconductors & Related Devices,5.33877582012145,3,0.03333333333333333,128.40805053710938
2024-03-31,2024-05-05,2024-05-06,PFE,Pharmaceutical Preparations,3.351807692294707,4,0.03333333333333333,24.30458068847656
2024-03-31,2024-05-05,2024-05-06,CHTR,Cable & Other Pay Television Services,2.5151649372597977,5,0.03333333333333333,271.4700012207031
2024-03-31,2024-05-05,2024-05-06,T,Telephone Communications (No Radiotelephone),2.490808581240786,6,0.03333333333333333,15.472742080688477
2024-03-31,2024-05-05,2024-05-06,GOLD,"Wholesale-Jewelry, Watches, Precious Stones & Metals",1.741548938264464,7,0.03333333333333333,39.2940673828125
2024-03-31,2024-05-05,2024-05-06,VZ,Telephone Communications (No Radiotelephone),1.343255788715513,8,0.03333333333333333,34.520477294921875
2024-03-31,2024-05-05,2024-05-06,XOM,Petroleum Refining,1.0444977003254434,9,0.03333333333333333,108.45023345947266
2024-03-31,2024-05-05,2024-05-06,DOW,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",1.0065849401249238,10,0.03333333333333333,50.6010856628418
2024-03-31,2024-05-05,2024-05-06,F,Motor Vehicles & Passenger Car Bodies,1.002964544650246,11,0.03333333333333333,10.912671089172363
2024-03-31,2024-05-05,2024-05-06,ELV,Hospital & Medical Service Plans,0.8936486377972499,12,0.03333333333333333,511.4855346679688
2024-03-31,2024-05-05,2024-05-06,UPS,Trucking & Courier Services (No Air),0.8696234758364237,13,0.03333333333333333,128.4052276611328
2024-03-31,2024-05-05,2024-05-06,NOW,Services-Prepackaged Software,0.8067467556222967,14,0.03333333333333333,145.31199645996094
2024-03-31,2024-05-05,2024-05-06,CSCO,Computer Communications Equipment,0.6694060827337575,15,0.03333333333333333,44.70742416381836
2024-03-31,2024-05-05,2024-05-06,NVDA,Semiconductors & Related Devices,0.6654568538834759,16,0.03333333333333333,92.08804321289062
2024-03-31,2024-05-05,2024-05-06,IBM,Computer & office Equipment,0.6468876424783532,17,0.03333333333333333,158.00462341308594
2024-03-31,2024-05-05,2024-05-06,DUK,Electric & Other Services Combined,0.5938485108412778,18,0.03333333333333333,92.57427978515624
2024-03-31,2024-05-05,2024-05-06,PYPL,"Services-Business Services, NEC",0.500094210666828,19,0.03333333333333333,65.26109313964844
2024-03-31,2024-05-05,2024-05-06,CVX,Petroleum Refining,0.4983122855038498,20,0.03333333333333333,148.86961364746094
2024-03-31,2024-05-05,2024-05-06,AEP,Electric Services,0.46338975668235816,21,0.03333333333333333,82.15853118896484
2024-03-31,2024-05-05,2024-05-06,BIIB,"Biological Products, (No Diagnostic Substances)",0.4233423065169114,22,0.03333333333333333,221.4199981689453
2024-03-31,2024-05-05,2024-05-06,FDX,Air Courier Services,0.42194879435277166,23,0.03333333333333333,249.4088134765625
2024-03-31,2024-05-05,2024-05-06,GILD,"Biological Products, (No Diagnostic Substances)",0.3614795898197868,24,0.03333333333333333,61.53240203857422
2024-03-31,2024-05-05,2024-05-06,GE,Electronic & Other Electrical Equipment (No Computer Equip),0.2772003419820266,25,0.03333333333333333,165.97686767578125
2024-03-31,2024-05-05,2024-05-06,LMT,Guided Missiles & Space Vehicles & Parts,0.25881157506202757,26,0.03333333333333333,438.9612121582031
2024-03-31,2024-05-05,2024-05-06,UNH,Hospital & Medical Service Plans,0.2175926296497475,27,0.03333333333333333,473.2533264160156
2024-03-31,2024-05-05,2024-05-06,INTC,Semiconductors & Related Devices,0.21019490894286597,28,0.03333333333333333,30.774776458740234
2024-03-31,2024-05-05,2024-05-06,UNP,"Railroads, Line-Haul Operating",0.1996338107739618,29,0.03333333333333333,228.56048583984372
2024-03-31,2024-05-05,2024-05-06,BX,Investment Advice,0.15415007133599068,30,0.03333333333333333,113.90792846679688
