rcept_no,rcept_dt,stock_code,event_category,is_correction,parse_status,residual_class,blocker_tags,taxonomy_root_cause,source_recovery_class,correction_confidence_5tier,correction_action_class,correction_supersession_ready,review_bucket,review_priority_note,manual_review_required,executable_or_safe,downstream_authoritative,parsed_clean_and_usable,recovered,human_validation_claimed
20110919800008,20110919,024100,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20110923900387,20110923,065940,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_no_link_original_not_found|manual_review_required,,,no_link,no_link_original_not_found,,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20111010900456,20111010,025340,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20111013900324,20111013,040180,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_value_in_unhandled_format,,,,,parser_unhandled_format,label present; value in relative/non-ISO/unhandled format; human can interpret,True,False,False,False,False,False
20111020800078,20111020,002410,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20111024800402,20111024,008540,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20111102900010,20111102,026220,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_high_validated_design_only|manual_review_required,,,high_validated,accepted_high_validated_design_only,yes,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20111108900411,20111108,074430,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20111109800418,20111109,011330,resumption_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_high_validated_design_only|manual_review_required,,,high_validated,accepted_high_validated_design_only,yes,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20111109900220,20111109,000000,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20111118900089,20111118,088960,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20111124900125,20111124,090090,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20111214900344,20111214,036090,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_value_in_unhandled_format,,,,,parser_unhandled_format,label present; value in relative/non-ISO/unhandled format; human can interpret,True,False,False,False,False,False
20120118900240,20120118,037240,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20120125900076,20120125,047730,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20120131800143,20120131,114140,resumption_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_no_link_original_not_found|manual_review_required,,,no_link,no_link_original_not_found,,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20120131800145,20120131,114130,resumption_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_no_link_original_not_found|manual_review_required,,,no_link,no_link_original_not_found,,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20120201900262,20120201,038500,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_no_link_insufficient_evidence|manual_review_required,,,no_link,no_link_insufficient_evidence,,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20120201900424,20120201,042510,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_body_confirmed_below_high|manual_review_required,,,medium_needs_manual,body_confirms_candidate_but_below_high,blocked,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20120209900299,20120209,083930,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_no_link_original_not_found|manual_review_required,,,no_link,no_link_original_not_found,,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20120210900002,20120210,036170,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20120217800440,20120217,001260,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20120220900411,20120220,037240,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20120227700258,20120227,000000,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20120229800348,20120229,008540,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20120302800660,20120302,101790,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20120307900749,20120307,037760,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_no_link_original_not_found|manual_review_required,,,no_link,no_link_original_not_found,,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20120312900806,20120312,040740,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_high_validated_design_only|manual_review_required,,,high_validated,accepted_high_validated_design_only,yes,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
